Cube ID,Timestamp,Temperature Layer A,Temperature Layer B,Humidity Layer A,Humidity Layer B
4,4035739,19.49,,,
76,4035743,,19.5,,
63,4035744,,19.16,,
97,4035746,14.47,,,
3,4035746,,19.6,,
41,4035748,20.95,,,
68,4035752,16.78,,,
67,4035754,,22.51,,
53,4035754,19.2,,,
48,4035760,,22.87,,
30,4035761,18.86,,,
56,4035764,21.54,,,
53,4035765,,19.34,,
36,4035769,,19.31,,
20,4035777,17.66,,,
88,4035778,,19.04,,
88,4035779,19.28,,,
84,4035783,,21.48,,
52,4035785,,19.42,,
89,4035790,19.15,,,
45,4035793,18.71,,,
1,4035799,,22.69,,
85,4035801,22.85,,,
72,4035805,20.89,,,
64,4035812,21.37,,,
7,4035813,,21.21,,
2,4035815,19.82,,,
97,4035816,,19.69,,
69,4035818,18.22,,,
57,4035820,,21.09,,
91,4035821,,22.09,,
54,4035824,,23.33,,
44,4035824,19.9,,,
75,4035829,,20.39,,
29,4035833,,22.02,,
15,4035834,,20.37,,
70,4035834,,20.46,,
71,4035835,20.0,,,
81,4035837,,21.9,,
71,4035838,,18.9,,
10,4035839,21.88,,,
6,4035845,17.09,,,
11,4035847,19.27,,,
13,4035850,17.07,,,
82,4035855,19.96,,,
50,4035856,21.95,,,
26,4035863,17.63,,,
32,4035863,,18.63,,
11,4035868,,20.98,,
19,4035868,,19.68,,
74,4035869,,18.71,,
27,4035870,19.58,,,
98,4035870,,18.95,,
78,4035870,,21.89,,
54,4035874,19.18,,,
37,4035878,,17.7,,
95,4035880,,19.48,,
51,4035880,18.88,,,
85,4035885,,21.81,,
16,4035888,19.61,,,
83,4035892,20.15,,,
60,4035894,19.69,,,
81,4035895,17.86,,,
12,4035898,20.67,,,
4,4035905,,19.06,,
37,4035905,23.11,,,
83,4035905,,19.68,,
51,4035906,,22.75,,
16,4035908,,19.47,,
95,4035909,16.57,,,
0,4035914,,20.81,,
78,4035915,17.32,,,
61,4035916,19.74,,,
59,4035916,,17.85,,
18,4035918,18.76,,,
3,4035919,19.66,,,
58,4035921,18.69,,,
79,4035924,20.89,,,
49,4035931,,19.65,,
48,4035931,19.22,,,
65,4035935,,20.31,,
99,4035940,,21.46,,
91,4035943,20.31,,,
47,4035944,22.33,,,
1,4035945,20.13,,,
35,4035953,17.53,,,
72,4035956,,19.18,,
12,4035964,,22.05,,
90,4035967,,19.85,,
61,4035970,,23.08,,
25,4035970,20.17,,,
49,4035971,19.96,,,
84,4035972,19.16,,,
8,4035975,,18.95,,
5,4035976,17.01,,,
14,4035978,16.85,,,
2,4035981,,19.48,,
26,4035981,,21.13,,
94,4035983,18.84,,,
24,4035986,,19.74,,
74,4035988,19.5,,,
63,4035989,19.41,,,
17,4035989,19.37,,,
59,4035991,20.67,,,
98,4036003,18.45,,,
42,4036004,17.43,,,
58,4036007,,21.72,,
87,4036007,,21.69,,
20,4036008,,16.91,,
93,4036008,,22.93,,
79,4036010,,19.81,,
92,4036014,20.45,,,
30,4036017,,20.16,,
34,4036019,,21.0,,
15,4036019,17.17,,,
77,4036029,,20.78,,
56,4036030,,18.52,,
18,4036034,,21.33,,
67,4036047,20.85,,,
8,4036047,21.85,,,
22,4036049,,20.99,,
9,4036050,,22.38,,
28,4036051,20.07,,,
96,4036054,19.75,,,
13,4036059,,23.4,,
36,4036060,17.36,,,
47,4036069,,20.84,,
31,4036070,19.77,,,
33,4036074,,21.97,,
42,4036075,,20.22,,
32,4036075,18.36,,,
39,4036076,19.7,,,
39,4036076,,19.53,,
70,4036090,19.41,,,
44,4036091,,20.61,,
99,4036095,20.86,,,
38,4036104,22.21,,,
66,4038267,,,9.74,
83,4038271,,,,8.49
79,4038276,,,,8.77
9,4038276,,,10.2,
0,4038283,,,,8.89
94,4038284,,,,8.7
4,4038284,,,,7.75
14,4038284,,,,8.64
72,4038290,,,9.4,
7,4038306,,,7.74,
67,4038309,,,9.2,
27,4038309,,,,10.78
68,4038309,,,9.05,
15,4038316,,,,8.59
87,4038320,,,,8.54
93,4038326,,,,8.99
12,4038336,,,8.44,
60,4038341,,,9.92,
75,4038350,,,10.25,
43,4038352,,,8.79,
10,4038366,,,10.81,
3,4038368,,,7.8,
23,4038374,,,7.47,
47,4038387,,,10.71,
18,4038387,,,9.51,
77,4038401,,,,6.75
74,4038412,,,,9.38
36,4038417,,,10.32,
31,4038417,,,,9.44
33,4038428,,,7.64,
2,4038429,,,,9.87
86,4038431,,,,9.84
37,4038434,,,,9.57
95,4038438,,,8.24,
40,4038444,,,,9.14
77,4038447,,,8.59,
98,4038451,,,8.42,
35,4038456,,,7.29,
40,4038461,,,9.34,
3,4038467,,,,9.85
64,4038468,,,,10.41
41,4038488,,,,6.76
39,4038492,,,9.83,
52,4038494,,,7.97,
62,4038494,,,9.1,
23,4038500,,,,9.06
51,4038500,,,8.17,
43,4038512,,,,8.03
54,4038512,,,,8.19
82,4038513,,,9.69,
13,4038514,,,11.47,
73,4038515,,,,9.06
65,4038530,,,,10.18
97,4038534,,,10.38,
25,4038534,,,,10.03
74,4038536,,,8.49,
59,4038539,,,,10.44
78,4038550,,,10.31,
49,4038555,,,,10.19
63,4038562,,,,9.1
56,4038571,,,,8.43
8,4038571,,,10.6,
29,4038582,,,,6.4
2,4038583,,,8.49,
0,4038585,,,8.39,
89,4038590,,,,9.77
38,4038595,,,,9.62
92,4038608,,,,8.91
28,4038609,,,9.56,
90,4038612,,,10.65,
61,4038612,,,10.28,
48,4038613,,,,10.87
80,4038616,,,,9.65
53,4038619,,,9.41,
35,4038619,,,,9.67
10,4038621,,,,7.68
21,4038625,,,8.02,
55,4038630,,,,8.69
38,4038631,,,7.85,
58,4038632,,,9.0,
45,4038646,,,,8.61
49,4038647,,,9.15,
76,4038656,,,9.22,
6,4038666,,,8.58,
57,4038679,,,10.96,
22,4038682,,,,9.85
52,4038686,,,,7.8
11,4038694,,,,9.06
41,4038701,,,9.28,
69,4038705,,,,9.76
63,4038708,,,8.75,
12,4038710,,,,9.58
89,4038714,,,9.62,
33,4038717,,,,7.78
44,4038722,,,8.11,
54,4038732,,,8.32,
32,4038738,,,,9.48
84,4038742,,,,9.58
88,4038747,,,9.45,
22,4038753,,,10.07,
39,4039199,19.22,,,
72,4039207,,23.09,,
92,4039209,,20.18,,
32,4039213,,20.69,,
7,4039215,18.56,,,
65,4039220,18.79,,,
3,4039221,19.83,,,
31,4039228,18.41,,,
24,4039231,19.53,,,
88,4039234,,19.22,,
77,4039235,18.22,,,
5,4039236,,20.17,,
4,4039243,19.65,,,
14,4039244,18.3,,,
97,4039248,,17.84,,
21,4039251,,18.58,,
10,4039261,,18.94,,
8,4039262,,19.85,,
25,4039263,21.36,,,
22,4039265,19.14,,,
49,4039266,21.14,,,
73,4039273,20.65,,,
43,4039278,20.97,,,
98,4039283,19.69,,,
44,4039286,19.49,,,
57,4039286,18.78,,,
12,4039291,20.08,,,
87,4039296,19.05,,,
63,4039305,19.11,,,
78,4039306,19.76,,,
91,4039307,18.08,,,
17,4039309,19.22,,,
62,4039315,18.69,,,
60,4039320,21.42,,,
40,4039320,,20.92,,
67,4039325,,21.17,,
47,4039325,19.74,,,
78,4039326,,20.24,,
20,4039327,,18.79,,
70,4039327,,19.76,,
0,4039330,20.19,,,
64,4039331,,20.25,,
86,4039331,18.46,,,
53,4039332,17.78,,,
5,4039333,18.75,,,
19,4039333,,22.98,,
40,4039335,20.34,,,
84,4039340,19.16,,,
14,4039345,,22.02,,
76,4039346,,19.52,,
82,4039347,,20.47,,
65,4039349,,19.39,,
56,4039350,21.68,,,
45,4039353,18.98,,,
84,4039357,,21.96,,
56,4039357,,18.2,,
27,4039358,18.18,,,
90,4039358,,21.84,,
13,4039358,18.75,,,
8,4039361,20.75,,,
3,4039362,,20.14,,
26,4039362,17.02,,,
22,4039368,,18.7,,
58,4039370,,21.58,,
45,4039372,,21.58,,
82,4039374,19.28,,,
81,4039374,20.03,,,
98,4039382,,18.97,,
16,4039387,,20.72,,
23,4039389,18.16,,,
12,4039390,,20.66,,
67,4039396,20.49,,,
2,4039396,,19.81,,
24,4039397,,18.63,,
52,4039397,17.99,,,
50,4039398,,19.74,,
6,4039401,16.7,,,
60,4039403,,19.98,,
74,4039408,,21.11,,
23,4039410,,20.5,,
57,4039413,,21.19,,
37,4039415,19.01,,,
63,4039415,,20.23,,
39,4039417,,20.44,,
99,4039417,21.63,,,
69,4039418,,19.78,,
54,4039422,,22.91,,
30,4039429,,19.88,,
10,4039435,22.35,,,
17,4039440,,19.63,,
11,4039441,,19.67,,
72,4039443,22.61,,,
55,4039446,18.76,,,
37,4039446,,19.59,,
43,4039448,,21.48,,
91,4039450,,19.67,,
80,4039453,20.19,,,
47,4039457,,19.05,,
31,4039461,,22.03,,
1,4039461,,24.31,,
0,4039462,,21.45,,
68,4039464,16.23,,,
34,4039464,18.05,,,
94,4039470,18.89,,,
59,4039471,,20.73,,
1,4039473,20.36,,,
52,4039474,,20.45,,
30,4039476,20.12,,,
61,4039477,17.52,,,
93,4039477,,23.94,,
35,4039479,,20.15,,
64,4039479,22.75,,,
54,4039481,19.21,,,
90,4039487,19.93,,,
69,4039497,18.43,,,
36,4039505,19.26,,,
75,4039508,19.26,,,
89,4039508,19.89,,,
55,4039509,,22.23,,
44,4039512,,20.0,,
83,4039514,,19.56,,
26,4039514,,21.6,,
79,4039515,,21.69,,
28,4039516,,21.55,,
6,4039519,,18.51,,
87,4039520,,22.44,,
48,4039521,,22.38,,
61,4039524,,23.43,,
27,4039528,,18.34,,
51,4039528,19.43,,,
88,4039530,21.12,,,
19,4039534,17.98,,,
79,4039535,21.99,,,
16,4039540,18.78,,,
33,4039542,,20.65,,
9,4039542,,19.37,,
41,4039543,,23.11,,
29,4039550,,21.16,,
36,4039552,,18.96,,
96,4039552,,20.5,,
94,4039557,,19.43,,
51,4039560,,19.18,,
29,4039562,17.26,,,
92,4039564,20.83,,,
95,4039564,,22.16,,
85,4039567,23.79,,,
89,4039567,,21.11,,
62,4039567,,18.76,,
75,4039569,,19.45,,
85,4039574,,21.36,,
77,4039576,,19.89,,
25,4039576,,19.12,,
71,4039578,,17.39,,
21,4039583,19.06,,,
96,4039587,21.62,,,
34,4039588,,19.75,,
95,4039589,18.25,,,
83,4039590,18.7,,,
48,4039595,20.6,,,
76,4039597,20.04,,,
42,4039597,,21.02,,
11,4039600,19.0,,,
80,4039604,,22.73,,
18,4039613,,19.27,,
73,4039614,,21.36,,
71,4039614,20.7,,,
97,4039615,16.51,,,
66,4039618,,23.41,,
42,4039620,17.96,,,
70,4039620,19.17,,,
13,4039623,,24.6,,
20,4039623,17.5,,,
35,4039624,17.56,,,
93,4039627,19.58,,,
86,4039629,,19.14,,
4,4039629,,22.09,,
33,4039635,17.99,,,
41,4039641,22.17,,,
15,4039644,17.68,,,
66,4039647,20.23,,,
53,4039648,,20.07,,
59,4039648,20.49,,,
2,4039650,18.86,,,
7,4039652,,20.46,,
99,4039660,,20.2,,
58,4039662,16.84,,,
81,4039670,,20.72,,
74,4039672,18.58,,,
15,4039675,,21.39,,
49,4039683,,19.17,,
9,4039684,20.17,,,
18,4039690,20.4,,,
50,4039691,20.91,,,
28,4039693,19.89,,,
32,4039694,20.04,,,
68,4039696,,20.29,,
38,4040169,25.28,,,
46,4041354,,20.74,,
46,4041485,19.58,,,
98,4042804,18.03,,,
55,4042806,,22.21,,
36,4042807,19.25,,,
4,4042808,,22.77,,
39,4042812,,20.22,,
11,4042817,,21.68,,
29,4042820,,19.94,,
11,4042821,19.45,,,
91,4042827,,20.91,,
79,4042829,21.07,,,
93,4042830,,23.12,,
52,4042830,,19.56,,
67,4042832,19.71,,,
84,4042836,19.48,,,
51,4042838,19.63,,,
48,4042842,18.74,,,
62,4042843,17.16,,,
2,4042844,19.58,,,
52,4042845,18.9,,,
69,4042846,17.65,,,
26,4042846,17.68,,,
69,4042852,,22.18,,
70,4042858,,20.78,,
53,4042858,17.55,,,
24,4042862,19.02,,,
13,4042863,17.35,,,
88,4042876,,19.07,,
72,4042876,,22.88,,
32,4042877,,19.0,,
67,4042881,,19.23,,
33,4042883,,22.46,,
47,4042888,,20.25,,
59,4042888,,20.39,,
58,4042889,,21.02,,
68,4042890,,22.22,,
91,4042891,17.55,,,
12,4042893,20.37,,,
40,4042897,,19.73,,
44,4042898,,19.86,,
78,4042899,15.86,,,
21,4042900,19.67,,,
73,4042907,19.77,,,
3,4042907,,19.98,,
14,4042909,,19.06,,
40,4042911,19.23,,,
61,4042914,,22.69,,
90,4042914,20.34,,,
83,4042917,,19.24,,
84,4042919,,19.06,,
86,4042929,17.95,,,
53,4042930,,21.84,,
99,4042933,21.56,,,
57,4042935,,20.69,,
65,4042936,,18.33,,
1,4042940,,20.72,,
43,4042941,19.32,,,
80,4042942,,21.51,,
82,4042944,,21.48,,
31,4042948,,21.62,,
65,4042949,20.28,,,
42,4042954,,21.08,,
5,4042956,19.95,,,
6,4042959,,20.13,,
47,4042961,19.48,,,
27,4042964,,19.01,,
30,4042970,20.3,,,
31,4042974,21.21,,,
58,4042976,17.7,,,
27,4042983,17.96,,,
79,4042984,,21.03,,
82,4042985,20.43,,,
10,4042987,,22.08,,
74,4042991,,19.41,,
36,4042994,,19.95,,
12,4042997,,20.9,,
92,4042997,21.22,,,
20,4042997,20.27,,,
75,4042998,,20.57,,
4,4043011,20.6,,,
99,4043011,,19.82,,
44,4043021,18.32,,,
9,4043022,22.0,,,
13,4043026,,22.46,,
35,4043032,17.21,,,
60,4043034,,19.95,,
87,4043037,,20.87,,
49,4043037,,18.68,,
97,4043037,16.59,,,
85,4043038,21.88,,,
25,4043039,18.83,,,
34,4043040,18.4,,,
22,4043042,18.23,,,
71,4043049,19.47,,,
0,4043052,,20.94,,
54,4043055,,21.78,,
29,4043056,16.03,,,
28,4043057,20.69,,,
8,4043061,18.66,,,
78,4043065,,20.85,,
5,4043068,,23.32,,
21,4043071,,21.38,,
76,4043073,18.57,,,
16,4043078,17.07,,,
3,4043079,19.09,,,
60,4043080,20.64,,,
95,4043086,,21.66,,
30,4043094,,20.57,,
71,4043095,,17.57,,
22,4043106,,18.75,,
48,4043112,,22.42,,
51,4043112,,20.05,,
33,4043116,18.63,,,
93,4043121,19.39,,,
57,4043123,19.52,,,
68,4043124,17.56,,,
63,4043124,,19.99,,
50,4043124,,20.11,,
97,4043128,,18.9,,
24,4043129,,20.2,,
32,4043130,19.97,,,
9,4043133,,22.18,,
17,4043137,,20.43,,
88,4043146,20.9,,,
64,4043146,21.97,,,
18,4043147,,20.29,,
74,4043152,19.74,,,
23,4043152,,19.97,,
19,4043154,,22.03,,
75,4043157,17.37,,,
56,4043159,21.94,,,
66,4043162,19.39,,,
41,4043166,21.49,,,
45,4043175,,19.84,,
54,4043175,19.62,,,
55,4043177,19.37,,,
1,4043177,20.37,,,
94,4043178,,20.5,,
87,4043181,18.14,,,
90,4043183,,21.26,,
76,4043184,,19.87,,
92,4043185,,21.21,,
86,4043185,,19.04,,
34,4043187,,20.48,,
17,4043188,21.05,,,
89,4043190,19.73,,,
95,4043193,17.17,,,
64,4043195,,17.68,,
43,4043201,,20.78,,
83,4043203,19.19,,,
56,4043204,,18.61,,
59,4043206,19.89,,,
98,4043207,,19.3,,
35,4043208,,20.3,,
10,4043216,21.07,,,
73,4043217,,19.14,,
61,4043218,17.96,,,
19,4043227,18.31,,,
37,4043228,,17.66,,
14,4043228,18.29,,,
23,4043230,17.75,,,
28,4043231,,19.07,,
7,4043232,,20.53,,
39,4043232,19.22,,,
42,4043234,17.19,,,
85,4043243,,22.08,,
8,4043244,,22.25,,
7,4043249,18.19,,,
45,4043254,17.53,,,
81,4043254,,20.98,,
18,4043255,20.36,,,
26,4043255,,20.44,,
62,4043256,,16.09,,
77,4043259,,18.25,,
2,4043260,,17.23,,
41,4043262,,22.56,,
15,4043263,17.38,,,
25,4043266,,17.04,,
63,4043269,18.14,,,
6,4043270,16.39,,,
20,4043271,,18.93,,
16,4043271,,20.6,,
77,4043276,18.08,,,
70,4043277,19.39,,,
80,4043278,20.09,,,
0,4043280,19.89,,,
96,4043281,21.12,,,
72,4043282,21.02,,,
49,4043283,19.27,,,
50,4043283,20.26,,,
15,4043286,,21.57,,
96,4043293,,23.41,,
94,4043297,18.83,,,
89,4043297,,21.91,,
66,4043297,,23.0,,
37,4043298,20.35,,,
81,4043298,18.49,,,
38,4043781,22.99,,,
72,4044264,,,,8.89
82,4044270,,,,9.66
87,4044280,,,8.35,
97,4044281,,,,8.24
99,4044291,,,11.6,
5,4044320,,,8.89,
31,4044328,,,9.96,
24,4044381,,,,10.04
69,4044382,,,10.12,
73,4044390,,,9.57,
85,4044401,,,,11.63
92,4044421,,,8.52,
96,4044423,,,9.34,
93,4044435,,,9.49,
28,4044438,,,,9.27
84,4044455,,,10.89,
34,4044457,,,,9.56
67,4044470,,,,9.66
90,4044475,,,,9.4
85,4044476,,,6.84,
57,4044479,,,,8.41
17,4044491,,,,10.21
99,4044511,,,,11.43
30,4044517,,,9.74,
81,4044523,,,,8.43
83,4044533,,,9.15,
6,4044541,,,,10.37
13,4044541,,,,9.27
78,4044551,,,,8.66
34,4044553,,,9.19,
68,4044562,,,,7.76
65,4044569,,,9.13,
94,4044577,,,9.87,
91,4044580,,,,10.3
15,4044601,,,10.65,
70,4044618,,,8.74,
16,4044619,,,9.41,
39,4044619,,,,8.32
79,4044624,,,10.43,
8,4044626,,,,10.17
32,4044627,,,9.86,
47,4044637,,,,8.74
70,4044640,,,,8.77
42,4044641,,,10.98,
18,4044649,,,,10.71
48,4044664,,,9.95,
37,4044665,,,7.56,
66,4044670,,,,10.72
14,4044676,,,9.64,
26,4044677,,,,9.42
76,4044680,,,,6.36
56,4044684,,,9.82,
11,4044695,,,9.33,
81,4044705,,,8.66,
17,4044725,,,8.79,
1,4044734,,,8.14,
36,4044745,,,,9.47
4,4044752,,,9.56,
81,4046399,19.9,,,
33,4046403,18.13,,,
47,4046409,,19.19,,
1,4046411,,22.43,,
60,4046412,19.65,,,
78,4046414,17.1,,,
76,4046419,,20.59,,
79,4046419,,21.48,,
52,4046426,16.19,,,
82,4046426,,19.59,,
63,4046432,19.68,,,
74,4046432,19.3,,,
11,4046441,,21.63,,
98,4046443,19.05,,,
57,4046444,,20.96,,
76,4046444,19.02,,,
54,4046445,18.67,,,
0,4046447,19.57,,,
70,4046449,,20.61,,
85,4046458,,21.9,,
61,4046462,18.14,,,
44,4046465,19.84,,,
39,4046470,,20.87,,
72,4046471,,21.54,,
54,4046472,,23.83,,
34,4046472,,19.32,,
16,4046473,18.84,,,
59,4046473,20.3,,,
18,4046473,,20.21,,
73,4046475,,19.32,,
21,4046476,,19.37,,
15,4046478,18.65,,,
77,4046478,16.95,,,
67,4046484,21.58,,,
14,4046485,,21.07,,
56,4046488,21.5,,,
95,4046491,,21.79,,
51,4046492,18.34,,,
31,4046496,20.42,,,
63,4046497,,20.56,,
39,4046500,21.3,,,
44,4046503,,17.4,,
82,4046506,21.09,,,
53,4046507,,21.55,,
89,4046512,19.34,,,
28,4046512,,21.14,,
3,4046513,18.93,,,
26,4046516,19.64,,,
4,4046521,19.19,,,
99,4046523,,20.16,,
89,4046526,,20.93,,
29,4046527,,20.97,,
43,4046528,,20.72,,
32,4046531,18.74,,,
88,4046547,19.53,,,
86,4046550,18.55,,,
7,4046553,,20.04,,
60,4046555,,20.65,,
64,4046558,,19.47,,
92,4046559,20.32,,,
88,4046561,,19.57,,
0,4046565,,22.93,,
15,4046567,,20.58,,
28,4046568,19.25,,,
72,4046570,22.33,,,
11,4046571,18.95,,,
24,4046573,20.54,,,
20,4046573,,18.86,,
49,4046573,18.71,,,
87,4046579,,20.75,,
58,4046580,,20.69,,
71,4046581,19.65,,,
22,4046582,20.01,,,
75,4046584,18.12,,,
22,4046588,,19.08,,
95,4046597,18.84,,,
1,4046597,20.07,,,
51,4046598,,20.31,,
12,4046599,18.97,,,
64,4046599,22.42,,,
3,4046600,,20.8,,
32,4046600,,20.86,,
37,4046601,,16.54,,
67,4046604,,19.74,,
7,4046605,19.48,,,
2,4046614,21.19,,,
80,4046619,,20.48,,
36,4046622,19.28,,,
83,4046623,18.62,,,
75,4046638,,21.17,,
14,4046639,20.01,,,
41,4046640,21.05,,,
41,4046641,,22.13,,
78,4046642,,22.13,,
18,4046644,21.1,,,
97,4046645,16.31,,,
71,4046646,,18.54,,
57,4046646,18.6,,,
45,4046646,20.94,,,
35,4046647,17.93,,,
37,4046648,21.38,,,
84,4046651,,22.04,,
27,4046654,,19.76,,
85,4046660,23.02,,,
40,4046669,,21.75,,
40,4046670,21.41,,,
27,4046675,18.92,,,
13,4046676,17.47,,,
92,4046685,,19.68,,
48,4046690,,21.92,,
73,4046690,20.97,,,
5,4046692,,23.49,,
43,4046693,19.6,,,
48,4046694,20.61,,,
65,4046694,,20.77,,
10,4046695,,21.2,,
79,4046695,21.18,,,
65,4046696,19.79,,,
94,4046696,,19.21,,
53,4046696,17.03,,,
74,4046697,,19.79,,
45,4046699,,20.6,,
83,4046700,,17.76,,
59,4046703,,19.12,,
9,4046705,21.99,,,
98,4046708,,20.84,,
62,4046709,,15.98,,
8,4046714,20.75,,,
50,4046714,,20.36,,
9,4046715,,21.02,,
69,4046716,17.24,,,
25,4046719,20.86,,,
69,4046720,,20.94,,
86,4046721,,20.49,,
26,4046722,,22.47,,
70,4046728,19.26,,,
55,4046739,,21.65,,
34,4046743,19.83,,,
90,4046745,,18.71,,
17,4046748,20.27,,,
6,4046752,,20.3,,
61,4046756,,22.11,,
49,4046758,,21.32,,
47,4046759,18.69,,,
16,4046759,,19.54,,
52,4046761,,18.97,,
56,4046763,,18.07,,
20,4046767,16.95,,,
90,4046773,18.09,,,
68,4046774,,22.91,,
96,4046777,19.31,,,
31,4046777,,20.61,,
33,4046778,,21.18,,
19,4046781,19.19,,,
10,4046781,20.94,,,
30,4046782,18.32,,,
99,4046784,21.04,,,
87,4046794,18.86,,,
8,4046796,,20.95,,
12,4046797,,21.39,,
81,4046797,,20.26,,
42,4046802,17.58,,,
94,4046805,19.56,,,
35,4046806,,21.27,,
17,4046810,,19.93,,
66,4046811,18.32,,,
77,4046811,,21.61,,
96,4046815,,20.61,,
5,4046816,18.18,,,
36,4046818,,18.73,,
93,4046819,18.96,,,
2,4046822,,18.77,,
62,4046822,18.22,,,
66,4046824,,20.8,,
29,4046830,16.95,,,
55,4046832,16.98,,,
24,4046839,,20.4,,
91,4046841,,21.06,,
21,4046850,19.86,,,
80,4046851,18.85,,,
23,4046851,,20.77,,
91,4046852,18.71,,,
50,4046858,20.33,,,
25,4046860,,19.34,,
68,4046865,19.11,,,
58,4046867,20.75,,,
30,4046869,,20.56,,
19,4046874,,20.92,,
97,4046876,,20.33,,
23,4046878,20.25,,,
4,4046879,,19.95,,
84,4046881,18.75,,,
13,4046882,,22.85,,
93,4046888,,23.11,,
42,4046889,,20.72,,
6,4046895,17.22,,,
38,4047241,21.08,,,
35,4049999,,20.42,,
45,4050006,18.37,,,
11,4050010,,20.25,,
34,4050013,,21.58,,
73,4050015,19.75,,,
37,4050018,,19.24,,
70,4050019,18.42,,,
18,4050023,21.47,,,
24,4050025,,19.26,,
35,4050027,19.14,,,
23,4050027,16.59,,,
14,4050027,,21.03,,
78,4050030,17.99,,,
79,4050032,22.48,,,
28,4050035,18.45,,,
48,4050041,,22.71,,
22,4050042,19.25,,,
9,4050044,,,,10.27
24,4050046,19.71,,,
93,4050047,,22.73,,
55,4050048,19.33,,,
10,4050048,22.22,,,
57,4050049,,20.18,,
75,4050050,,,,8.9
30,4050051,21.16,,,
25,4050051,18.74,,,
22,4050053,,20.62,,
27,4050056,18.23,,,
1,4050059,19.64,,,
53,4050059,17.04,,,
97,4050060,17.86,,,
92,4050061,17.6,,,
11,4050063,20.69,,,
25,4050069,,,10.7,
55,4050071,,21.63,,
9,4050076,21.13,,,
47,4050077,,20.26,,
60,4050083,,21.09,,
71,4050090,,18.04,,
67,4050091,19.5,,,
51,4050091,,20.62,,
52,4050092,17.81,,,
15,4050092,,20.64,,
40,4050095,,21.36,,
90,4050095,20.04,,,
58,4050097,18.14,,,
88,4050097,,19.37,,
59,4050098,20.37,,,
20,4050104,18.39,,,
95,4050107,,,,8.75
36,4050108,19.91,,,
2,4050109,,19.9,,
34,4050109,17.81,,,
39,4050113,19.98,,,
25,4050121,,19.09,,
1,4050122,,20.56,,
70,4050124,,18.79,,
79,4050124,,19.81,,
66,4050126,,20.17,,
97,4050128,,19.58,,
77,4050129,,20.18,,
36,4050129,,19.19,,
89,4050131,,21.81,,
21,4050134,,18.61,,
65,4050135,,20.25,,
40,4050137,22.18,,,
57,4050139,18.47,,,
71,4050139,22.54,,,
96,4050141,20.59,,,
44,4050146,,19.39,,
7,4050148,,20.35,,
74,4050150,19.56,,,
50,4050154,,,8.93,
69,4050156,16.78,,,
24,4050163,,,9.87,
8,4050164,,18.38,,
54,4050166,,20.59,,
12,4050169,21.24,,,
83,4050171,,20.31,,
43,4050175,,20.43,,
31,4050175,18.86,,,
63,4050176,18.8,,,
50,4050182,,23.8,,
94,4050183,19.93,,,
5,4050184,,20.29,,
74,4050186,,18.37,,
72,4050188,20.67,,,
78,4050194,,21.93,,
49,4050195,18.11,,,
48,4050200,18.66,,,
87,4050200,18.29,,,
0,4050208,18.74,,,
20,4050208,,16.43,,
43,4050209,20.9,,,
60,4050216,21.57,,,
77,4050217,18.58,,,
90,4050219,,18.96,,
56,4050221,,17.18,,
41,4050223,,21.98,,
73,4050228,,18.5,,
65,4050234,20.5,,,
44,4050236,18.46,,,
84,4050237,,20.2,,
32,4050237,,19.11,,
88,4050241,22.06,,,
84,4050246,19.61,,,
82,4050247,,20.3,,
26,4050248,18.56,,,
61,4050254,,20.22,,
14,4050255,18.45,,,
62,4050263,,16.48,,
50,4050266,23.49,,,
63,4050271,,19.81,,
54,4050271,19.37,,,
31,4050271,,20.74,,
4,4050275,20.85,,,
6,4050277,16.91,,,
64,4050280,,19.08,,
8,4050281,19.5,,,
6,4050292,,20.12,,
49,4050298,,19.25,,
32,4050301,20.3,,,
83,4050303,21.67,,,
75,4050305,17.76,,,
4,4050307,,21.55,,
18,4050309,,20.24,,
0,4050310,,19.96,,
33,4050315,,18.61,,
85,4050320,,20.92,,
80,4050323,,20.71,,
59,4050334,,19.53,,
62,4050335,19.08,,,
19,4050336,18.77,,,
81,4050339,,23.13,,
76,4050339,,20.3,,
68,4050342,,21.17,,
95,4050344,18.44,,,
93,4050349,18.13,,,
17,4050350,,23.99,,
94,4050352,,19.2,,
85,4050353,22.29,,,
86,4050353,21.65,,,
98,4050355,17.09,,,
58,4050357,,21.96,,
30,4050358,,19.81,,
3,4050361,,19.08,,
99,4050364,22.13,,,
9,4050364,,21.38,,
68,4050365,17.59,,,
16,4050365,20.83,,,
92,4050366,,20.82,,
91,4050366,,19.97,,
56,4050368,22.67,,,
82,4050369,20.2,,,
52,4050381,,20.08,,
28,4050383,,21.44,,
98,4050384,,18.51,,
29,4050390,17.01,,,
23,4050392,,19.15,,
10,4050395,,19.3,,
39,4050396,,21.26,,
87,4050400,,19.47,,
95,4050402,,22.7,,
41,4050408,21.49,,,
45,4050417,,20.8,,
16,4050418,,21.79,,
42,4050418,,21.63,,
67,4050420,,21.07,,
66,4050422,18.87,,,
19,4050424,,21.76,,
5,4050430,18.87,,,
81,4050431,16.55,,,
80,4050434,19.29,,,
15,4050445,18.42,,,
46,4050448,,20.45,,
99,4050449,,20.21,,
69,4050450,,21.71,,
42,4050451,18.89,,,
72,4050452,,21.32,,
7,4050458,19.57,,,
61,4050461,19.31,,,
13,4050463,,23.52,,
37,4050466,20.5,,,
21,4050472,17.98,,,
29,4050473,,21.11,,
